@relation Accelerometer-weka.filters.unsupervised.attribute.Remove-R1

@attribute accX numeric
@attribute accY numeric
@attribute accZ numeric
@attribute accTotal numeric
@attribute label {lying,running,sitting,standing,walking}

@data
-6.669,-0.745,-7.669,10.190395,lying
-6.669,-0.667,-7.649,10.169939,lying
-6.708,-0.706,-7.708,10.242508,lying
-6.688,-0.647,-7.669,10.196152,lying
-6.727,-0.706,-7.649,10.210689,lying
-6.708,-0.647,-7.649,10.194267,lying
-6.708,-0.647,-7.649,10.194267,lying
-6.708,-0.647,-7.61,10.165037,lying
-6.61,-0.667,-7.61,10.101935,lying
-6.669,-0.628,-7.649,10.167455,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.649,-0.647,-7.551,10.081935,lying
-6.649,-0.647,-7.551,10.081935,lying
-6.59,-0.647,-7.63,10.102654,lying
-6.59,-0.686,-7.63,10.105226,lying
-6.61,-0.667,-7.61,10.101935,lying
-6.629,-0.667,-7.63,10.129434,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.649,-0.726,-7.649,10.16088,lying
-6.649,-0.706,-7.61,10.13014,lying
-6.649,-0.765,-7.669,10.178801,lying
-6.688,-0.726,-7.649,10.186443,lying
-6.747,-0.726,-7.669,10.240246,lying
-6.747,-0.726,-7.669,10.240246,lying
-6.747,-0.706,-7.708,10.268092,lying
-6.708,-0.726,-7.63,10.185344,lying
-6.747,-0.745,-7.532,10.139431,lying
-6.669,-0.726,-7.532,10.086311,lying
-6.649,-0.745,-7.571,10.103676,lying
-6.649,-0.745,-7.571,10.103676,lying
-6.688,-0.726,-7.571,10.128004,lying
-6.649,-0.706,-7.59,10.115124,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.629,-0.667,-7.669,10.158843,lying
-6.61,-0.706,-7.669,10.149093,lying
-6.629,-0.667,-7.728,10.203456,lying
-6.629,-0.667,-7.728,10.203456,lying
-6.61,-0.647,-7.649,10.13005,lying
-6.629,-0.667,-7.61,10.114377,lying
-6.629,-0.667,-7.59,10.099338,lying
-6.61,-0.667,-7.59,10.086877,lying
-6.61,-0.647,-7.708,10.174673,lying
-6.61,-0.647,-7.708,10.174673,lying
-6.649,-0.686,-7.669,10.173169,lying
-6.61,-0.686,-7.669,10.147722,lying
-6.59,-0.686,-7.669,10.134706,lying
-6.59,-0.726,-7.59,10.077861,lying
-6.61,-0.686,-7.688,10.162088,lying
-6.61,-0.686,-7.688,10.162088,lying
-6.649,-0.706,-7.61,10.13014,lying
-6.649,-0.706,-7.59,10.115124,lying
-6.551,-0.647,-7.571,10.032659,lying
-6.59,-0.686,-7.61,10.090134,lying
-6.649,-0.686,-7.61,10.128766,lying
-6.649,-0.686,-7.61,10.128766,lying
-6.649,-0.706,-7.649,10.15947,lying
-6.59,-0.745,-7.688,10.153249,lying
-6.61,-0.785,-7.688,10.169251,lying
-6.649,-0.745,-7.708,10.206737,lying
-6.669,-0.745,-7.688,10.204701,lying
-6.669,-0.745,-7.688,10.204701,lying
-6.649,-0.765,-7.649,10.163741,lying
-6.688,-0.745,-7.649,10.187815,lying
-6.688,-0.745,-7.649,10.187815,lying
-6.747,-0.745,-7.669,10.241611,lying
-6.669,-0.686,-7.551,10.097711,lying
-6.669,-0.686,-7.551,10.097711,lying
-6.669,-0.706,-7.473,10.040903,lying
-6.61,-0.706,-7.453,9.986879,lying
-6.61,-0.667,-7.59,10.086877,lying
-6.57,-0.667,-7.59,10.06071,lying
-6.61,-0.706,-7.59,10.089531,lying
-6.61,-0.706,-7.59,10.089531,lying
-6.629,-0.647,-7.63,10.128137,lying
-6.59,-0.647,-7.571,10.058168,lying
-6.629,-0.667,-7.61,10.114377,lying
-6.669,-0.686,-7.59,10.126908,lying
-6.708,-0.706,-7.59,10.154004,lying
-6.649,-0.745,-7.512,10.059541,lying
-6.649,-0.745,-7.512,10.059541,lying
-6.669,-0.726,-7.512,10.071384,lying
-6.629,-0.706,-7.571,10.087721,lying
-6.629,-0.706,-7.61,10.117024,lying
-6.629,-0.706,-7.669,10.161478,lying
-6.629,-0.745,-7.649,10.149181,lying
-6.629,-0.745,-7.649,10.149181,lying
-6.649,-0.686,-7.688,10.187499,lying
-6.649,-0.667,-7.688,10.186237,lying
-6.669,-0.667,-7.63,10.155656,lying
-6.629,-0.667,-7.669,10.158843,lying
-6.708,-0.667,-7.63,10.181309,lying
-6.708,-0.667,-7.63,10.181309,lying
-6.708,-0.686,-7.669,10.211828,lying
-6.649,-0.647,-7.688,10.184947,lying
-6.61,-0.686,-7.669,10.147722,lying
-6.61,-0.686,-7.669,10.147722,lying
-6.649,-0.647,-7.688,10.184947,lying
-6.649,-0.647,-7.688,10.184947,lying
-6.629,-0.647,-7.688,10.171902,lying
-6.649,-0.667,-7.747,10.230841,lying
-6.629,-0.647,-7.728,10.202168,lying
-6.59,-0.686,-7.688,10.149091,lying
-6.551,-0.706,-7.728,10.155591,lying
-6.551,-0.706,-7.728,10.155591,lying
-6.512,-0.686,-7.728,10.129103,lying
-6.512,-0.706,-7.708,10.115228,lying
-6.57,-0.745,-7.63,10.096377,lying
-6.649,-0.745,-7.669,10.177317,lying
-6.669,-0.745,-7.688,10.204701,lying
-6.669,-0.745,-7.688,10.204701,lying
-6.669,-0.745,-7.708,10.219777,lying
-6.61,-0.745,-7.669,10.151881,lying
-6.688,-0.686,-7.571,10.125215,lying
-6.649,-0.726,-7.551,10.087313,lying
-6.708,-0.706,-7.512,10.095833,lying
-6.688,-0.706,-7.551,10.111646,lying
-6.688,-0.706,-7.551,10.111646,lying
-6.669,-0.745,-7.492,10.057865,lying
-6.61,-0.706,-7.551,10.060225,lying
-6.649,-0.628,-7.59,10.109979,lying
-6.649,-0.628,-7.492,10.036615,lying
-6.59,-0.628,-7.532,10.027637,lying
-6.59,-0.628,-7.532,10.027637,lying
-6.551,-0.608,-7.59,10.044569,lying
-6.57,-0.628,-7.63,10.088418,lying
-6.629,-0.667,-7.63,10.129434,lying
-6.61,-0.686,-7.63,10.11828,lying
-6.61,-0.667,-7.63,10.11701,lying
-6.61,-0.667,-7.63,10.11701,lying
-6.551,-0.686,-7.571,10.03525,lying
-6.59,-0.667,-7.551,10.044431,lying
-6.57,-0.628,-7.63,10.088418,lying
-6.59,-0.647,-7.571,10.058168,lying
-6.629,-0.686,-7.649,10.14502,lying
-6.629,-0.686,-7.649,10.14502,lying
-6.649,-0.745,-7.61,10.132933,lying
-6.688,-0.706,-7.649,10.185037,lying
-6.669,-0.726,-7.688,10.203332,lying
-6.669,-0.745,-7.649,10.175352,lying
-6.629,-0.726,-7.688,10.177232,lying
-6.629,-0.726,-7.688,10.177232,lying
-6.688,-0.706,-7.728,10.244499,lying
-6.727,-0.686,-7.708,10.253604,lying
-6.669,-0.686,-7.708,10.215646,lying
-6.669,-0.706,-7.649,10.172571,lying
-6.649,-0.706,-7.61,10.13014,lying
-6.649,-0.706,-7.61,10.13014,lying
-6.669,-0.667,-7.571,10.111404,lying
-6.629,-0.647,-7.571,10.083764,lying
-6.629,-0.628,-7.63,10.126941,lying
-6.629,-0.667,-7.61,10.114377,lying
-6.629,-0.608,-7.688,10.169496,lying
-6.629,-0.647,-7.669,10.157549,lying
-6.629,-0.647,-7.669,10.157549,lying
-6.61,-0.706,-7.571,10.075246,lying
-6.649,-0.745,-7.59,10.117921,lying
-6.629,-0.765,-7.571,10.092022,lying
-6.708,-0.745,-7.473,10.069658,lying
-6.708,-0.745,-7.453,10.054825,lying
-6.708,-0.745,-7.453,10.054825,lying
-6.59,-0.745,-7.473,9.991439,lying
-6.531,-0.745,-7.61,10.055898,lying
-6.669,-0.686,-7.61,10.141906,lying
-6.708,-0.706,-7.61,10.168963,lying
-6.688,-0.726,-7.649,10.186443,lying
-6.688,-0.726,-7.649,10.186443,lying
-6.629,-0.745,-7.59,10.104789,lying
-6.688,-0.608,-7.492,10.061266,lying
-6.708,-0.667,-7.532,10.108075,lying
-6.727,-0.706,-7.532,10.123339,lying
-6.629,-0.647,-7.571,10.083764,lying
-6.629,-0.647,-7.571,10.083764,lying
-6.57,-0.647,-7.59,10.059404,lying
-6.59,-0.647,-7.59,10.072478,lying
-6.649,-0.628,-7.532,10.066509,lying
-6.669,-0.667,-7.571,10.111404,lying
-6.669,-0.647,-7.649,10.168646,lying
-6.669,-0.647,-7.649,10.168646,lying
-6.708,-0.706,-7.649,10.198181,lying
-6.649,-0.667,-7.669,10.171905,lying
-6.669,-0.667,-7.708,10.214388,lying
-6.669,-0.745,-7.786,10.278734,lying
-6.649,-0.745,-7.806,10.280947,lying
-6.649,-0.745,-7.806,10.280947,lying
-6.669,-0.785,-7.728,10.23786,lying
-6.669,-0.804,-7.728,10.239334,lying
-6.688,-0.824,-7.669,10.208912,lying
-6.669,-0.765,-7.688,10.206181,lying
-6.629,-0.785,-7.669,10.167272,lying
-6.59,-0.726,-7.747,10.196626,lying
-6.59,-0.726,-7.747,10.196626,lying
-6.59,-0.706,-7.63,10.106604,lying
-6.551,-0.706,-7.59,10.050977,lying
-6.512,-0.726,-7.532,9.983198,lying
-6.61,-0.647,-7.63,10.115711,lying
-6.551,-0.706,-7.532,10.00725,lying
-6.551,-0.706,-7.532,10.00725,lying
-6.57,-0.745,-7.59,10.066182,lying
-6.629,-0.765,-7.532,10.062797,lying
-6.61,-0.628,-7.59,10.084373,lying
-6.61,-0.608,-7.551,10.053823,lying
-6.61,-0.628,-7.512,10.025798,lying
-6.61,-0.628,-7.512,10.025798,lying
-6.59,-0.588,-7.532,10.025212,lying
-6.61,-0.628,-7.571,10.070081,lying
-6.629,-0.647,-7.59,10.098037,lying
-6.629,-0.628,-7.59,10.096837,lying
-6.59,-0.686,-7.61,10.090134,lying
-6.59,-0.686,-7.61,10.090134,lying
-6.629,-0.706,-7.551,10.072719,lying
-6.669,-0.706,-7.59,10.128282,lying
-6.688,-0.706,-7.571,10.12659,lying
-6.688,-0.726,-7.551,10.113062,lying
-6.688,-0.686,-7.473,10.052147,lying
-6.688,-0.686,-7.473,10.052147,lying
-6.747,-0.647,-7.512,10.117844,lying
-6.767,-0.667,-7.571,10.176307,lying
-6.708,-0.647,-7.63,10.180018,lying
-6.727,-0.628,-7.63,10.19136,lying
-6.727,-0.628,-7.59,10.161447,lying
-6.727,-0.628,-7.59,10.161447,lying
-6.688,-0.608,-7.688,10.208053,lying
-6.669,-0.628,-7.61,10.138148,lying
-6.629,-0.667,-7.59,10.099338,lying
-6.59,-0.647,-7.61,10.087557,lying
-6.59,-0.706,-7.63,10.106604,lying
-6.57,-0.726,-7.63,10.094993,lying
-6.57,-0.726,-7.63,10.094993,lying
-6.59,-0.745,-7.63,10.109403,lying
-6.551,-0.726,-7.59,10.052402,lying
-6.57,-0.726,-7.649,10.109361,lying
-6.649,-0.745,-7.688,10.191642,lying
-6.669,-0.726,-7.649,10.173978,lying
-6.669,-0.726,-7.649,10.173978,lying
-6.747,-0.686,-7.688,10.251729,lying
-6.708,-0.706,-7.728,10.257567,lying
-6.727,-0.686,-7.669,10.224318,lying
-6.767,-0.765,-7.688,10.270485,lying
-6.727,-0.745,-7.63,10.199238,lying
-6.727,-0.745,-7.63,10.199238,lying
-6.688,-0.706,-7.63,10.170776,lying
-6.649,-0.745,-7.571,10.103676,lying
-6.629,-0.726,-7.63,10.13349,lying
-6.61,-0.726,-7.61,10.106002,lying
-6.57,-0.745,-7.61,10.081271,lying
-6.57,-0.745,-7.61,10.081271,lying
-6.551,-0.706,-7.61,10.066088,lying
-6.551,-0.706,-7.61,10.066088,lying
-6.531,-0.686,-7.649,10.081258,lying
-6.61,-0.667,-7.61,10.101935,lying
-6.61,-0.667,-7.669,10.146455,lying
-6.61,-0.667,-7.669,10.146455,lying
-6.61,-0.647,-7.551,10.056257,lying
-6.59,-0.745,-7.571,10.064947,lying
-6.61,-0.706,-7.571,10.075246,lying
-6.688,-0.726,-7.61,10.157191,lying
-6.669,-0.706,-7.532,10.084891,lying
-6.669,-0.706,-7.532,10.084891,lying
-6.649,-0.647,-7.551,10.081935,lying
-6.669,-0.667,-7.571,10.111404,lying
-6.649,-0.667,-7.649,10.156835,lying
-6.629,-0.706,-7.649,10.146392,lying
-6.649,-0.765,-7.61,10.134423,lying
-6.649,-0.765,-7.61,10.134423,lying
-6.649,-0.765,-7.61,10.134423,lying
-6.669,-0.706,-7.63,10.158292,lying
-6.747,-0.706,-7.61,10.194731,lying
-6.669,-0.706,-7.59,10.128282,lying
-6.649,-0.706,-7.512,10.056728,lying
-6.61,-0.745,-7.551,10.063038,lying
-6.61,-0.745,-7.551,10.063038,lying
-6.649,-0.726,-7.512,10.058152,lying
-6.688,-0.706,-7.571,10.12659,lying
-6.669,-0.686,-7.649,10.171202,lying
-6.629,-0.686,-7.708,10.189578,lying
-6.669,-0.726,-7.728,10.233505,lying
-6.669,-0.726,-7.728,10.233505,lying
-6.708,-0.667,-7.669,10.210569,lying
-6.669,-0.686,-7.688,10.200564,lying
-6.669,-0.667,-7.688,10.199304,lying
-6.669,-0.647,-7.688,10.198015,lying
-6.688,-0.667,-7.61,10.153144,lying
-6.688,-0.667,-7.61,10.153144,lying
-6.688,-0.667,-7.571,10.123946,lying
-6.649,-0.667,-7.571,10.098224,lying
-6.629,-0.628,-7.61,10.11188,lying
-6.61,-0.667,-7.571,10.072588,lying
-6.629,-0.667,-7.649,10.143753,lying
-6.629,-0.667,-7.649,10.143753,lying
-6.669,-0.706,-7.649,10.172571,lying
-6.688,-0.686,-7.63,10.169407,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.629,-0.765,-7.571,10.092022,lying
-6.629,-0.745,-7.571,10.090526,lying
-6.629,-0.745,-7.571,10.090526,lying
-6.629,-0.745,-7.59,10.104789,lying
-6.61,-0.726,-7.59,10.09095,lying
-6.61,-0.726,-7.551,10.061649,lying
-6.59,-0.726,-7.61,10.092932,lying
-6.57,-0.745,-7.571,10.051864,lying
-6.57,-0.745,-7.571,10.051864,lying
-6.59,-0.706,-7.688,10.150462,lying
-6.61,-0.726,-7.63,10.121071,lying
-6.629,-0.745,-7.63,10.134869,lying
-6.629,-0.745,-7.669,10.164262,lying
-6.669,-0.706,-7.63,10.158292,lying
-6.669,-0.667,-7.688,10.199304,lying
-6.669,-0.667,-7.688,10.199304,lying
-6.688,-0.667,-7.708,10.226803,lying
-6.727,-0.706,-7.63,10.196463,lying
-6.708,-0.686,-7.63,10.182571,lying
-6.688,-0.706,-7.688,10.214359,lying
-6.669,-0.647,-7.649,10.168646,lying
-6.669,-0.647,-7.649,10.168646,lying
-6.727,-0.667,-7.649,10.208066,lying
-6.708,-0.706,-7.669,10.213191,lying
-6.727,-0.686,-7.59,10.165197,lying
-6.708,-0.686,-7.59,10.152633,lying
-6.669,-0.745,-7.649,10.175352,lying
-6.669,-0.745,-7.649,10.175352,lying
-6.669,-0.686,-7.63,10.156922,lying
-6.59,-0.726,-7.61,10.092932,lying
-6.59,-0.686,-7.63,10.105226,lying
-6.551,-0.686,-7.59,10.049592,lying
-6.629,-0.647,-7.551,10.068756,lying
-6.629,-0.647,-7.551,10.068756,lying
-6.629,-0.745,-7.551,10.075528,lying
-6.59,-0.706,-7.61,10.091513,lying
-6.61,-0.667,-7.61,10.101935,lying
-6.629,-0.686,-7.63,10.130703,lying
-6.688,-0.745,-7.61,10.158566,lying
-6.688,-0.745,-7.61,10.158566,lying
-6.649,-0.745,-7.728,10.22185,lying
-6.649,-0.686,-7.708,10.202601,lying
-6.688,-0.745,-7.728,10.247261,lying
-6.708,-0.745,-7.688,10.230231,lying
-6.688,-0.726,-7.61,10.157191,lying
-6.688,-0.726,-7.61,10.157191,lying
-6.649,-0.706,-7.63,10.145173,lying
-6.649,-0.726,-7.59,10.11654,lying
-6.629,-0.726,-7.61,10.118439,lying
-6.649,-0.745,-7.59,10.117921,lying
-6.649,-0.686,-7.63,10.143801,lying
-6.688,-0.745,-7.551,10.114444,lying
-6.688,-0.745,-7.551,10.114444,lying
-6.649,-0.745,-7.669,10.177317,lying
-6.629,-0.726,-7.649,10.147804,lying
-6.59,-0.667,-7.59,10.073782,lying
-6.629,-0.667,-7.571,10.085067,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.61,-0.706,-7.63,10.119656,lying
-6.629,-0.745,-7.61,10.11982,lying
-6.669,-0.726,-7.669,10.189023,lying
-6.649,-0.726,-7.708,10.205368,lying
-6.61,-0.706,-7.59,10.089531,lying
-6.61,-0.706,-7.59,10.089531,lying
-6.61,-0.706,-7.61,10.104585,lying
-6.629,-0.686,-7.571,10.086341,lying
-6.629,-0.686,-7.61,10.115648,lying
-6.61,-0.745,-7.571,10.078054,lying
-6.649,-0.785,-7.63,10.150977,lying
-6.649,-0.785,-7.63,10.150977,lying
-6.669,-0.726,-7.61,10.14469,lying
-6.688,-0.765,-7.61,10.160053,lying
-6.688,-0.785,-7.59,10.146609,lying
-6.669,-0.765,-7.532,10.089193,lying
-6.669,-0.726,-7.551,10.100507,lying
-6.669,-0.726,-7.551,10.100507,lying
-6.61,-0.765,-7.63,10.123943,lying
-6.669,-0.726,-7.61,10.14469,lying
-6.629,-0.686,-7.61,10.115648,lying
-6.649,-0.706,-7.59,10.115124,lying
-6.649,-0.647,-7.551,10.081935,lying
-6.649,-0.647,-7.551,10.081935,lying
-6.767,-0.686,-7.571,10.17757,lying
-6.708,-0.686,-7.649,10.196816,lying
-6.649,-0.726,-7.63,10.146584,lying
-6.629,-0.745,-7.59,10.104789,lying
-6.57,-0.765,-7.63,10.097872,lying
-6.57,-0.765,-7.551,10.038313,lying
-6.57,-0.785,-7.551,10.039857,lying
-6.61,-0.804,-7.551,10.067578,lying
-6.688,-0.745,-7.551,10.114444,lying
-6.688,-0.745,-7.551,10.114444,lying
-6.708,-0.667,-7.571,10.137169,lying
-6.708,-0.686,-7.59,10.152633,lying
-6.708,-0.686,-7.59,10.152633,lying
-6.669,-0.686,-7.571,10.112675,lying
-6.61,-0.726,-7.59,10.09095,lying
-6.669,-0.765,-7.571,10.118341,lying
-6.649,-0.706,-7.551,10.085893,lying
-6.669,-0.686,-7.649,10.171202,lying
-6.669,-0.686,-7.649,10.171202,lying
-6.629,-0.785,-7.63,10.137888,lying
-6.551,-0.726,-7.61,10.067511,lying
-6.57,-0.745,-7.61,10.081271,lying
-6.59,-0.667,-7.649,10.11831,lying
-6.61,-0.706,-7.649,10.133989,lying
-6.61,-0.706,-7.649,10.133989,lying
-6.629,-0.686,-7.669,10.160108,lying
-6.629,-0.686,-7.688,10.174457,lying
-6.629,-0.706,-7.708,10.190944,lying
-6.59,-0.647,-7.61,10.087557,lying
-6.688,-0.726,-7.688,10.215761,lying
-6.688,-0.726,-7.688,10.215761,lying
-6.688,-0.745,-7.708,10.232186,lying
-6.629,-0.745,-7.688,10.178606,lying
-6.669,-0.726,-7.649,10.173978,lying
-6.649,-0.706,-7.63,10.145173,lying
-6.649,-0.745,-7.61,10.132933,lying
-6.649,-0.745,-7.61,10.132933,lying
-6.649,-0.785,-7.59,10.120945,lying
-6.727,-0.686,-7.59,10.165197,lying
-6.669,-0.726,-7.61,10.14469,lying
-6.688,-0.706,-7.669,10.200066,lying
-6.708,-0.667,-7.688,10.224847,lying
-6.708,-0.667,-7.688,10.224847,lying
-6.688,-0.726,-7.669,10.20147,lying
-6.61,-0.706,-7.61,10.104585,lying
-6.629,-0.726,-7.61,10.118439,lying
-6.61,-0.765,-7.63,10.123943,lying
-6.61,-0.765,-7.63,10.123943,lying
-6.669,-0.706,-7.571,10.114052,lying
-6.669,-0.706,-7.571,10.114052,lying
-6.649,-0.686,-7.551,10.084513,lying
-6.669,-0.608,-7.571,10.107684,lying
-6.629,-0.686,-7.59,10.100611,lying
-6.669,-0.706,-7.571,10.114052,lying
-6.629,-0.667,-7.59,10.099338,lying
-6.629,-0.667,-7.59,10.099338,lying
-6.649,-0.647,-7.59,10.111177,lying
-6.767,-0.706,-7.61,10.207978,lying
-6.708,-0.745,-7.61,10.171745,lying
-6.669,-0.745,-7.649,10.175352,lying
-6.649,-0.686,-7.649,10.1581,lying
-6.649,-0.686,-7.649,10.1581,lying
-6.61,-0.745,-7.649,10.136781,lying
-6.649,-0.765,-7.649,10.163741,lying
-6.688,-0.745,-7.669,10.202839,lying
-6.747,-0.706,-7.649,10.223876,lying
-6.708,-0.686,-7.63,10.182571,lying
-6.708,-0.686,-7.63,10.182571,lying
-6.688,-0.726,-7.649,10.186443,lying
-6.61,-0.745,-7.669,10.151881,lying
-6.629,-0.745,-7.669,10.164262,lying
-6.649,-0.726,-7.63,10.146584,lying
-6.688,-0.726,-7.63,10.172184,lying
-6.688,-0.726,-7.63,10.172184,lying
-6.688,-0.686,-7.649,10.18367,lying
-6.649,-0.686,-7.649,10.1581,lying
-6.61,-0.647,-7.649,10.13005,lying
-6.649,-0.686,-7.669,10.173169,lying
-6.649,-0.686,-7.708,10.202601,lying
-6.649,-0.686,-7.708,10.202601,lying
-6.649,-0.686,-7.669,10.173169,lying
-6.629,-0.706,-7.571,10.087721,lying
-6.669,-0.706,-7.59,10.128282,lying
-6.629,-0.667,-7.63,10.129434,lying
-6.688,-0.745,-7.63,10.173557,lying
-6.767,-0.686,-7.551,10.162701,lying
-6.767,-0.686,-7.551,10.162701,lying
-6.767,-0.667,-7.571,10.176307,lying
-6.669,-0.647,-7.571,10.110104,lying
-6.688,-0.706,-7.532,10.097465,lying
-6.688,-0.726,-7.63,10.172184,lying
-6.669,-0.706,-7.61,10.143278,lying
-6.669,-0.706,-7.61,10.143278,lying
-6.708,-0.706,-7.649,10.198181,lying
-6.669,-0.706,-7.669,10.187618,lying
-6.629,-0.706,-7.649,10.146392,lying
-6.629,-0.706,-7.669,10.161478,lying
-6.649,-0.726,-7.63,10.146584,lying
-6.649,-0.726,-7.63,10.146584,lying
-6.669,-0.667,-7.61,10.140639,lying
-6.629,-0.706,-7.63,10.132077,lying
-6.629,-0.706,-7.59,10.101989,lying
-6.629,-0.686,-7.649,10.14502,lying
-6.669,-0.745,-7.649,10.175352,lying
-6.669,-0.745,-7.649,10.175352,lying
-6.727,-0.745,-7.63,10.199238,lying
-6.688,-0.667,-7.61,10.153144,lying
-6.688,-0.608,-7.649,10.178714,lying
-6.669,-0.647,-7.649,10.168646,lying
-6.649,-0.706,-7.649,10.15947,lying
-6.649,-0.706,-7.649,10.15947,lying
-6.669,-0.667,-7.61,10.140639,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.61,-0.608,-7.61,10.098211,lying
-6.61,-0.667,-7.649,10.131347,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.649,-0.686,-7.571,10.099497,lying
-6.669,-0.608,-7.551,10.092712,lying
-6.59,-0.667,-7.473,9.985926,lying
-6.688,-0.706,-7.551,10.111646,lying
-6.727,-0.647,-7.59,10.162639,lying
-6.688,-0.667,-7.59,10.138162,lying
-6.688,-0.667,-7.59,10.138162,lying
-6.669,-0.686,-7.59,10.126908,lying
-6.669,-0.706,-7.59,10.128282,lying
-6.669,-0.706,-7.61,10.143278,lying
-6.629,-0.706,-7.59,10.101989,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.669,-0.647,-7.669,10.183699,lying
-6.61,-0.706,-7.61,10.104585,lying
-6.669,-0.706,-7.61,10.143278,lying
-6.708,-0.745,-7.551,10.127679,lying
-6.688,-0.745,-7.59,10.143593,lying
-6.688,-0.745,-7.59,10.143593,lying
-6.688,-0.706,-7.532,10.097465,lying
-6.59,-0.686,-7.551,10.04571,lying
-6.61,-0.745,-7.61,10.107385,lying
-6.61,-0.745,-7.61,10.107385,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.649,-0.667,-7.61,10.127497,lying
-6.669,-0.686,-7.63,10.156922,lying
-6.669,-0.686,-7.63,10.156922,lying
-6.708,-0.706,-7.63,10.183938,lying
-6.708,-0.686,-7.63,10.182571,lying
-6.708,-0.686,-7.63,10.182571,lying
-6.688,-0.686,-7.669,10.198701,lying
-6.669,-0.686,-7.649,10.171202,lying
-6.649,-0.706,-7.669,10.174537,lying
-6.688,-0.667,-7.688,10.211737,lying
-6.688,-0.686,-7.63,10.169407,lying
-6.688,-0.686,-7.63,10.169407,lying
-6.708,-0.667,-7.59,10.151367,lying
-6.669,-0.706,-7.649,10.172571,lying
-6.688,-0.726,-7.63,10.172184,lying
-6.688,-0.726,-7.61,10.157191,lying
-6.649,-0.726,-7.708,10.205368,lying
-6.649,-0.726,-7.61,10.131554,lying
-6.649,-0.726,-7.61,10.131554,lying
-6.61,-0.765,-7.59,10.093831,lying
-6.649,-0.765,-7.61,10.134423,lying
-6.669,-0.726,-7.649,10.173978,lying
-6.669,-0.745,-7.669,10.190395,lying
-6.688,-0.765,-7.669,10.204319,lying
-6.688,-0.765,-7.669,10.204319,lying
-6.727,-0.706,-7.649,10.210689,lying
-6.669,-0.765,-7.63,10.162563,lying
-6.669,-0.745,-7.571,10.116849,lying
-6.61,-0.726,-7.571,10.076667,lying
-6.688,-0.745,-7.59,10.143593,lying
-6.688,-0.745,-7.59,10.143593,lying
-6.688,-0.726,-7.649,10.186443,lying
-6.669,-0.706,-7.649,10.172571,lying
-6.61,-0.667,-7.63,10.11701,lying
-6.61,-0.647,-7.669,10.14516,lying
-6.61,-0.588,-7.63,10.112109,lying
-6.61,-0.588,-7.63,10.112109,lying
-6.61,-0.569,-7.571,10.066573,lying
-6.61,-0.667,-7.59,10.086877,lying
-6.669,-0.667,-7.571,10.111404,lying
-6.649,-0.628,-7.59,10.109979,lying
-6.669,-0.647,-7.571,10.110104,lying
-6.669,-0.647,-7.571,10.110104,lying
-6.727,-0.686,-7.61,10.180139,lying
-6.688,-0.706,-7.63,10.170776,lying
-6.649,-0.608,-7.688,10.182544,lying
-6.669,-0.667,-7.688,10.199304,lying
-6.688,-0.745,-7.669,10.202839,lying
-6.688,-0.745,-7.669,10.202839,lying
-6.59,-0.745,-7.708,10.168401,lying
-6.57,-0.706,-7.708,10.152665,lying
-6.61,-0.706,-7.669,10.149093,lying
-6.708,-0.686,-7.649,10.196816,lying
-6.649,-0.726,-7.669,10.175944,lying
-6.649,-0.726,-7.669,10.175944,lying
-6.708,-0.745,-7.669,10.215961,lying
-6.708,-0.765,-7.61,10.173229,lying
-6.669,-0.785,-7.63,10.164088,lying
-6.688,-0.785,-7.61,10.161578,lying
-6.669,-0.745,-7.61,10.146068,lying
-6.649,-0.706,-7.649,10.15947,lying
-6.649,-0.706,-7.649,10.15947,lying
-6.649,-0.706,-7.649,10.15947,lying
-6.629,-0.686,-7.61,10.115648,lying
-6.669,-0.706,-7.63,10.158292,lying
-6.688,-0.667,-7.63,10.168143,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.649,-0.667,-7.63,10.142534,lying
-6.708,-0.686,-7.571,10.138437,lying
-6.669,-0.726,-7.61,10.14469,lying
-6.669,-0.706,-7.63,10.158292,lying
-6.688,-0.667,-7.61,10.153144,lying
-6.688,-0.726,-7.708,10.23082,lying
-6.688,-0.726,-7.708,10.23082,lying
-6.669,-0.628,-7.708,10.211915,lying
-6.688,-0.667,-7.708,10.226803,lying
-6.649,-0.726,-7.649,10.16088,lying
-6.649,-0.745,-7.63,10.147962,lying
-6.649,-0.745,-7.59,10.117921,lying
-6.649,-0.745,-7.59,10.117921,lying
-6.59,-0.785,-7.551,10.052956,lying
-6.649,-0.785,-7.551,10.091731,lying
-6.688,-0.804,-7.571,10.133894,lying
-6.688,-0.765,-7.61,10.160053,lying
-6.649,-0.745,-7.669,10.177317,lying
-6.649,-0.745,-7.669,10.177317,lying
